,,,0
1,8,44,55.56578049172058
1,8,45,55.56765436895585
1,8,46,55.88802055026572
1,8,47,55.56538977766361
1,8,48,55.56804508301282
1,8,49,55.56765436895585
16,6,0,51.17816454611895
16,6,1,51.22439465952553
16,6,2,51.21174741636558
16,6,3,51.18920464705357
16,6,4,51.28984347966422
16,6,5,51.14031987344889
16,6,6,51.22640895955389
16,6,7,51.23233458754876
16,6,8,51.14367659008857
16,6,9,51.436316755640476
16,6,10,51.223230573015165
16,6,11,51.206707026465914
16,6,12,51.14714317404516
16,6,13,51.49175206222121
16,6,14,51.193697548762415
16,6,15,51.20588086588041
16,6,16,51.33655944017297
16,6,17,51.204907142682394
16,6,18,51.304514570468974
16,6,19,51.63369307065058
16,6,20,51.32094879837401
16,6,21,51.27118039516708
16,6,22,51.250025301951254
16,6,23,51.25429439507327
16,6,24,51.19502523661123
16,6,25,51.18651244729515
16,6,26,51.213837753743405
16,6,27,51.14224564027997
16,6,28,51.14168659952472
16,6,29,51.15501063484018
16,6,30,51.19536725731036
16,6,31,51.31222831520328
16,6,32,51.16155722790595
16,6,33,51.23601787624906
16,6,34,51.173785253043555
16,6,35,51.35239670024716
16,6,36,51.15767274300957
16,6,37,51.35649295828591
16,6,38,51.21547175691473
16,6,39,51.14845032179565
16,6,40,51.33359799490378
16,6,41,51.09602091425437
16,6,42,51.1561858012152
16,6,43,51.545703106640794
16,6,44,51.15497388010169
16,6,45,51.236375529387864
16,6,46,51.37157689775054
16,6,47,51.26695546129659
16,6,48,51.234870186312236
16,6,49,51.24533405629272
27,10,0,62.39484364665532
27,10,1,62.550349692533565
27,10,2,62.58342258009887
27,10,3,62.72539367405835
27,10,4,62.4045621821782
27,10,5,62.42791439012809
27,10,6,62.76518415241541
27,10,7,62.42571220035246
27,10,8,62.42278920379114
27,10,9,62.56852977370346
27,10,10,62.44895782860391
27,10,11,62.42477775827237
27,10,12,62.565568466869514
27,10,13,62.56660431659904
27,10,14,62.64184683736096
27,10,15,62.89331175948765
27,10,16,62.44720879978737
27,10,17,62.57007532331354
27,10,18,62.49988232864838
27,10,19,62.400130732616105
27,10,20,62.3828651638769
27,10,21,62.43945665302952
27,10,22,62.67620872648429
27,10,23,62.40236090138526
27,10,24,62.720972763557505
27,10,25,62.388479773617746
27,10,26,62.54145799922668
27,10,27,62.50558235383429
27,10,28,62.477519954645786
27,10,29,62.40343453049348
27,10,30,62.88001288195822
27,10,31,62.388831987440696
27,10,32,62.69271291862123
27,10,33,62.41786397106765
27,10,34,62.55402232672779
27,10,35,62.402270406144886
27,10,36,62.62045037043701
27,10,37,62.40418830757681
27,10,38,62.44953173770665
27,10,39,62.61531952738003
27,10,40,62.44689675408957
27,10,41,62.578125083944066
27,10,42,62.626576323
27,10,43,62.40617821640375
27,10,44,62.414547383617084
27,10,45,62.528258308744455
27,10,46,62.40444414056859
27,10,47,62.49242384956902
27,10,48,62.41447067292013
27,10,49,62.424732062074895
27,4,0,64.76415470817957
27,4,1,64.76023365780411
27,4,2,65.0064208024703
27,4,3,64.78937352285855
27,4,4,64.82130943866208
27,4,5,64.82100191383567
27,4,6,64.8002542793143
27,4,7,65.28871825443899
27,4,8,64.9136743048743
27,4,9,64.9105394995029
27,4,10,64.78229660974102
27,4,11,65.15502476680925
27,4,12,65.41378711761335
27,4,13,64.94127102300722
27,4,14,64.96657116274807
27,4,15,65.25309684018328
27,4,16,65.02206400014133
27,4,17,64.80732146619043
27,4,18,64.88300528357598
27,4,19,64.9208830290556
27,4,20,64.83034045439287
27,4,21,64.7857738359176
27,4,22,64.82485630425586
27,4,23,65.20699813040089
27,4,24,64.83228207045956
27,4,25,64.82911776319044
27,4,26,64.85779561671532
27,4,27,64.91186635585267
27,4,28,64.83054169652641
27,4,29,FALSE
27,4,30,64.82311235795488
27,4,31,64.99460805123732
27,4,32,64.84740353947778
27,4,33,64.78552099004372
27,4,34,64.8670966862888
27,4,35,65.2256693455474
27,4,36,64.92882849591497
27,4,37,65.3611848343538
27,4,38,64.82220189051395
27,4,39,64.84283161951305
27,4,40,FALSE
27,4,41,65.0334542045588
27,4,42,64.88822197949942
27,4,43,64.84131879007529
27,4,44,FALSE
27,4,45,64.82077528685048
27,4,46,64.92563547407946
27,4,47,64.88627741162101
27,4,48,64.83769861664983
27,4,49,64.90386809870792
18,1,0,54.54891757887903
18,1,1,54.50868862572602
18,1,2,54.50749762574645
18,1,3,54.48822108826207
18,1,4,54.501269607174
18,1,5,54.53163019426581
18,1,6,54.50832902902915
18,1,7,54.505237620330995
18,1,8,54.501390473330645
18,1,9,54.5140315634485
18,1,10,54.50089028859301
18,1,11,54.49127277318265
18,1,12,54.50108002309413
18,1,13,54.49837418952182
18,1,14,54.495866237201625
18,1,15,54.50347116463532
18,1,16,54.50727983439211
18,1,17,54.50749762574645
18,1,18,54.498993400447866
18,1,19,54.49003470686302
18,1,20,54.50513093113953
18,1,21,54.525408506182366
18,1,22,54.50347116463532
18,1,23,54.488410672341935
18,1,24,54.49677035086813
18,1,25,54.50740700592849
18,1,26,54.56182255890584
18,1,27,54.509873966211636
18,1,28,54.59616803873672
18,1,29,54.49870892991653
18,1,30,54.511804940303925
18,1,31,54.49870892991653
18,1,32,54.50727983439211
18,1,33,54.513914168240056
18,1,34,54.511804940303925
18,1,35,54.500877032815794
18,1,36,54.756575948408134
18,1,37,54.552118042286374
18,1,38,54.50512136305398
18,1,39,54.495866237201625
18,1,40,54.50089028859301
18,1,41,54.51251823548908
18,1,42,54.50108002309413
18,1,43,54.50740700592849
18,1,44,54.509783268620964
18,1,45,54.49960506003511
18,1,46,54.50130306173606
18,1,47,54.514132482796754
18,1,48,54.495866237201625
18,1,49,54.53912920281549
8,7,0,42.3196643701774
8,7,1,42.129793561621966
8,7,2,42.13366106380076
8,7,3,42.119901406359524
8,7,4,42.134201397912435
8,7,5,42.184380242227114
8,7,6,42.202226884743325
8,7,7,42.33205655113896
8,7,8,42.246808569551774
8,7,9,42.36918749835319
8,7,10,42.20345490381756
8,7,11,42.21516737030246
8,7,12,42.263773181515816
8,7,13,42.35885647163675
8,7,14,42.18254728207975
8,7,15,42.251253921502766
8,7,16,42.546923659740216
8,7,17,42.33891189353149
8,7,18,42.174174670699315
8,7,19,42.26754946504194
8,7,20,42.367478617046835
8,7,21,42.4669824036218
8,7,22,42.24507625849149
8,7,23,42.314714658463515
8,7,24,42.11512752157812
8,7,25,42.1549669853331
8,7,26,42.82714913696456
8,7,27,42.125374959380686
8,7,28,42.33542238213583
8,7,29,42.10816870927791
8,7,30,42.283930347594335
8,7,31,42.31654593325764
8,7,32,42.126622188205786
8,7,33,42.35881220879195
8,7,34,42.16672986412203
8,7,35,42.28339927113213
8,7,36,42.24739498417373
8,7,37,42.128718326152544
8,7,38,42.09606602871254
8,7,39,42.15055465325203
8,7,40,42.19590033706242
8,7,41,42.28455030713035
8,7,42,42.24713070205962
8,7,43,42.21525112510668
8,7,44,42.245863784212155
8,7,45,42.19766745591148
8,7,46,42.30265267966176
8,7,47,42.31493222140347
8,7,48,42.07926622977578
8,7,49,42.18697012561277
19,6,0,49.729872185942746
19,6,1,49.73359002209363
19,6,2,49.74363393756817
19,6,3,49.842341490407726
19,6,4,49.759203330502906
19,6,5,49.73346639676449
19,6,6,49.72955358695538
19,6,7,49.734284242762364
19,6,8,49.76095444585777
19,6,9,49.811637221932784
19,6,10,49.72955358695538
19,6,11,49.736651685688436
19,6,12,49.74120722650418
19,6,13,49.729872185942746
19,6,14,49.74108360117504
19,6,15,49.74120722650418
19,6,16,49.811637221932784
19,6,17,49.73714527586657
19,6,18,49.729429961626245
19,6,19,49.73359002209363
19,6,20,49.729429961626245
19,6,21,49.736703051550066
19,6,22,49.73359002209363
19,6,23,49.73086209185681
19,6,24,49.74318511884724
19,6,25,49.74068812082668
19,6,26,49.729429961626245
19,6,27,49.72955358695538
19,6,28,49.748798915415364
19,6,29,49.73346639676449
19,6,30,49.74120722650418
19,6,31,49.73359002209363
19,6,32,49.73359002209363
19,6,33,49.73657942622093
19,6,34,49.73657942622093
19,6,35,49.74120722650418
19,6,36,49.736651685688436
19,6,37,49.729429961626245
19,6,38,49.72955358695538
19,6,39,49.736703051550066
19,6,40,49.72955358695538
19,6,41,49.85485482650906
19,6,42,49.729995811271884
19,6,43,49.73416061743323
19,6,44,49.73012418229498
19,6,45,49.730985717185945
19,6,46,49.729872185942746
19,6,47,49.7365280603593
19,6,48,49.72955358695538
19,6,49,49.73024780762412
36,8,0,64.22841568706752
36,8,1,64.51595279720301
36,8,2,64.23570335830608
36,8,3,64.27940136446368
36,8,4,64.24972504123485
36,8,5,64.26163479571245
36,8,6,64.24891359603697
36,8,7,64.23228912021229
36,8,8,64.25725370765905
36,8,9,64.23868566148457
36,8,10,64.30516777195861
36,8,11,64.21666803542766
36,8,12,64.22249161895525
36,8,13,64.25778946773318
36,8,14,64.2205141670425
36,8,15,64.26476463853824
36,8,16,64.21523395588895
36,8,17,64.26537164025089
36,8,18,64.25592742103477
36,8,19,64.25540628649401
36,8,20,64.21313134061765
36,8,21,64.27940136446368
36,8,22,64.25568685246188
36,8,23,64.24618466951942
36,8,24,64.24024490438183
36,8,25,64.2205141670425
36,8,26,64.25725370765905
36,8,27,64.33527923057189
36,8,28,64.21523395588895
36,8,29,64.21523395588895
36,8,30,64.21523395588895
36,8,31,64.24417753612045
36,8,32,64.21313134061765
36,8,33,64.21721140780171
36,8,34,64.2919635546451
36,8,35,64.25917571694953
36,8,36,64.24078827675586
36,8,37,64.26538342998415
36,8,38,64.24160166211662
36,8,39,64.28378246987842
36,8,40,64.21523395588895
36,8,41,64.3277626423717
36,8,42,64.27333609693196
36,8,43,64.2205141670425
36,8,44,64.21523395588895
36,8,45,64.21523395588895
36,8,46,64.27531354884472
36,8,47,64.25384704359675
36,8,48,64.29434370399123
36,8,49,64.23868566148457
2,9,0,55.40639155205605
2,9,1,FALSE
2,9,2,55.52197081111928
2,9,3,55.95226471206502
2,9,4,55.52184370921472
2,9,5,55.45968975179717
2,9,6,55.66260979433036
2,9,7,55.92697439124164
2,9,8,55.410315491850895
2,9,9,55.581624305566955
2,9,10,55.9873481742944
2,9,11,55.98291686847755
2,9,12,55.97815889730064
2,9,13,55.9821720209708
2,9,14,55.65047148247719
2,9,15,55.46692920931221
2,9,16,55.96205712453917
2,9,17,55.92039448106102
2,9,18,55.91231364105066
2,9,19,55.592107962549335
2,9,20,55.50892875010498
2,9,21,55.545275972789
2,9,22,55.56987223070691
2,9,23,55.40961967437897
2,9,24,55.98483122151814
2,9,25,55.40708905685041
2,9,26,55.422202326993464
2,9,27,55.572867401968445
2,9,28,55.623822764661476
2,9,29,55.43637558306544
2,9,30,55.5854200589913
2,9,31,55.48255774913352
2,9,32,55.554108215028734
2,9,33,55.68831845507882
2,9,34,55.46785709253136
2,9,35,55.40367385545304
2,9,36,55.92782282897628
2,9,37,55.44903490090555
2,9,38,55.41776219565432
2,9,39,55.50497083390157
2,9,40,55.52626401980036
2,9,41,55.43304759841239
2,9,42,55.46697060881169
2,9,43,55.92442455675705
2,9,44,55.996033172219605
2,9,45,55.4600061169316
2,9,46,56.50345013611142
2,9,47,55.98235861120937
2,9,48,56.05911734815275
2,9,49,55.42198685174417
32,10,0,52.44635436073855
32,10,1,52.404285553118214
32,10,2,52.66133225741738
32,10,3,52.43451875638506
32,10,4,52.33007988178116
32,10,5,52.37300531202262
32,10,6,52.64769508365824
32,10,7,52.28788509146056
32,10,8,52.36040491705941
32,10,9,52.363994773839046
32,10,10,52.55196696976101
32,10,11,52.3549858725312
32,10,12,52.39255030258974
32,10,13,52.46090210104186
32,10,14,52.39632832476454
32,10,15,52.386739514832236
32,10,16,52.65415184373337
32,10,17,52.6226484396195
32,10,18,52.38952551034729
32,10,19,52.411027180112825
32,10,20,52.40395474275239
32,10,21,52.52837734438733
32,10,22,52.71433312943652
32,10,23,52.24357974396095
32,10,24,52.540076369194246
32,10,25,52.740678732741394
32,10,26,52.904859137430364
32,10,27,52.59300551526466
32,10,28,52.575812419823585
32,10,29,52.35922780342098
32,10,30,52.64827835471075
32,10,31,52.422734756983786
32,10,32,52.33679819681083
32,10,33,52.30539778595609
32,10,34,52.49956665707895
32,10,35,52.36622174885889
32,10,36,52.36732077501361
32,10,37,52.43530730819618
32,10,38,52.36984915833582
32,10,39,52.40250359578627
32,10,40,52.526133253754445
32,10,41,52.35203265881913
32,10,42,52.444135661635165
32,10,43,52.58071581826917
32,10,44,52.43294410796506
32,10,45,52.424348463012024
32,10,46,52.29357308141268
32,10,47,52.40251093838667
32,10,48,52.35017985738009
32,10,49,52.31403531301156
24,7,0,45.90540522929225
24,7,1,45.83674879718803
24,7,2,46.38062719906318
24,7,3,46.033451077031856
24,7,4,45.89179984352166
24,7,5,45.829689176988886
24,7,6,45.9143405853774
24,7,7,45.853806162866114
24,7,8,46.1092068302512
24,7,9,45.88058734984352
24,7,10,45.94375135825146
24,7,11,45.85427144249642
24,7,12,45.889023216319636
24,7,13,45.84814285105772
24,7,14,45.88832836662478
24,7,15,45.91464705039088
24,7,16,45.892656441617596
24,7,17,46.13229536333686
24,7,18,45.93573988253481
24,7,19,46.474489507605455
24,7,20,45.921305891382055
24,7,21,46.05796961907243
24,7,22,46.165001710427916
24,7,23,46.365903606899465
24,7,24,45.948474138536
24,7,25,45.861727991474474
24,7,26,45.86674311883752
24,7,27,45.95513455766006
24,7,28,45.92064385325416
24,7,29,45.835171374896554
24,7,30,45.85074881608164
24,7,31,45.913966520278876
24,7,32,45.96706555180514
24,7,33,45.893193527989844
24,7,34,45.89729404233612
24,7,35,46.338347590176525
24,7,36,46.02141814731773
24,7,37,45.85299233133956
24,7,38,46.22939106609658
24,7,39,45.867804256760415
24,7,40,46.86493657255661
24,7,41,45.910874889564106
24,7,42,45.84589071752229
24,7,43,45.915796081442714
24,7,44,45.99932193470239
24,7,45,45.8740468527548
24,7,46,46.075393779805566
24,7,47,45.989747025739156
24,7,48,45.91522743737208
24,7,49,45.847336182330594
40,6,0,61.7261205968691
40,6,1,61.58846890964111
40,6,2,61.5993137267344
40,6,3,61.58893254940447
40,6,4,61.660302560361295
40,6,5,61.7684850950708
40,6,6,61.5902174228288
40,6,7,61.60917916037746
40,6,8,61.64632155069463
40,6,9,61.59988520596017
40,6,10,61.64512722267696
40,6,11,61.610420144561246
40,6,12,61.591061000713886
40,6,13,61.62288679297821
40,6,14,61.636389275516756
40,6,15,61.592107448167276
40,6,16,61.58800498736726
40,6,17,61.63174635212843
40,6,18,61.58894738870938
40,6,19,61.59282898014238
40,6,20,61.592557114570006
40,6,21,61.63638631055301
40,6,22,61.58867512498126
40,6,23,61.63564278286634
40,6,24,61.63882575082005
40,6,25,61.59249134869252
40,6,26,61.60657821412643
40,6,27,61.588262411790474
40,6,28,61.82095928441945
40,6,29,61.65427933039291
40,6,30,61.61754988204118
40,6,31,61.6590983203959
40,6,32,61.61539324871138
40,6,33,61.61376761819248
40,6,34,61.605507766936874
40,6,35,61.591061000713886
40,6,36,61.678899497288604
40,6,37,61.66223203662334
40,6,38,61.6312968220815
40,6,39,61.61647720740702
40,6,40,61.76227742779054
40,6,41,61.68543908347493
40,6,42,61.780606206883974
40,6,43,61.606720410362186
40,6,44,61.72766641208434
40,6,45,61.611417660482324
40,6,46,61.58800498736726
40,6,47,61.704715997495114
40,6,48,61.598065489151935
40,6,49,61.710994570049216
20,7,0,42.619346929109355
20,7,1,42.62488108698399
20,7,2,42.73253034792029
20,7,3,42.60715791099721
20,7,4,42.640642549440926
20,7,5,42.73174843635815
20,7,6,42.79119979463466
20,7,7,42.61664456344754
20,7,8,42.598311724613026
20,7,9,42.611650340762914
20,7,10,42.60227759214554
20,7,11,42.60617120982412
20,7,12,42.770727628768825
20,7,13,42.6051619139526
20,7,14,42.77499515285322
20,7,15,42.78529566627482
20,7,16,42.605312573455016
20,7,17,42.61699871036034
20,7,18,42.80034737121988
20,7,19,42.64411522279185
20,7,20,42.60652468718749
20,7,21,42.68636913918073
20,7,22,42.664043629091836
20,7,23,42.60929699850289
20,7,24,42.60805815043531
20,7,25,42.774544932463726
20,7,26,42.621424189696995
20,7,27,42.60658554126858
20,7,28,42.60715791099721
20,7,29,42.625954842425074
20,7,30,42.60794831450347
20,7,31,42.60735043537077
20,7,32,42.60777597409642
20,7,33,42.60715791099721
20,7,34,42.60767034655071
20,7,35,42.601547525878985
20,7,36,42.617367516396875
20,7,37,42.781564888661705
20,7,38,42.66431413204738
20,7,39,42.60617120982412
20,7,40,42.60319585470448
20,7,41,42.623800511612885
20,7,42,42.63338012749457
20,7,43,42.60450632138773
20,7,44,42.60617120982412
20,7,45,42.77143434838319
20,7,46,42.60942506330688
20,7,47,42.69516610316957
20,7,48,42.792893430447215
20,7,49,42.78124864890099
27,3,0,60.5232569844807
27,3,1,60.4290531624881
27,3,2,60.44117593092337
27,3,3,60.569078985072395
27,3,4,60.50622425030021
27,3,5,60.840186614285244
27,3,6,60.75693085664289
27,3,7,60.54971847447271
27,3,8,60.465959738675906
27,3,9,60.82450198617022
27,3,10,60.489595160308305
27,3,11,60.47243572302044
27,3,12,60.599981745967575
27,3,13,60.72985245600463
27,3,14,60.56685910814883
27,3,15,60.50828920293647
27,3,16,60.56953907821235
27,3,17,60.48953583497593
27,3,18,60.62472870902309
27,3,19,60.54222134885258
27,3,20,60.491336923621674
27,3,21,60.44760618560873
27,3,22,60.614510342897646
27,3,23,60.553955969963305
27,3,24,60.93312160737877
27,3,25,60.51139701489061
27,3,26,60.751852571583925
27,3,27,60.472082308502074
27,3,28,60.66197155557105
27,3,29,60.43701668739666
27,3,30,60.422292441507444
27,3,31,60.57950135886446
27,3,32,60.795346825823685
27,3,33,60.55553297470585
27,3,34,60.78933718484163
27,3,35,60.57781012383283
27,3,36,60.53039486197097
27,3,37,60.741712926885555
27,3,38,60.43970098458441
27,3,39,60.52520468239579
27,3,40,60.546131207902675
27,3,41,60.54896321322252
27,3,42,60.69488205204468
27,3,43,60.62568839772838
27,3,44,60.651062409821805
27,3,45,60.4509941663358
27,3,46,60.51164297262002
27,3,47,60.56177959746833
27,3,48,60.47443866215999
27,3,49,60.54673672633173
47,2,0,FALSE
47,2,1,59.874504492963915
47,2,2,FALSE
47,2,3,59.655310868997134
47,2,4,59.70123693252228
47,2,5,59.70157917667867
47,2,6,59.82865471798439
47,2,7,FALSE
47,2,8,59.85233114420531
47,2,9,59.783595926422954
47,2,10,59.71127111794756
47,2,11,59.75665334095239
47,2,12,FALSE
47,2,13,59.931746990306536
47,2,14,59.972224975407975
47,2,15,FALSE
47,2,16,59.764926442830415
47,2,17,FALSE
47,2,18,59.72869034194798
47,2,19,59.99563756229176
47,2,20,FALSE
47,2,21,59.9192961179591
47,2,22,FALSE
47,2,23,FALSE
47,2,24,59.84691556892225
47,2,25,FALSE
47,2,26,FALSE
47,2,27,59.62482443076926
47,2,28,FALSE
47,2,29,FALSE
47,2,30,59.818982498927966
47,2,31,60.02590460231646
47,2,32,59.79691497660101
47,2,33,FALSE
47,2,34,59.99263533491223
47,2,35,FALSE
47,2,36,FALSE
47,2,37,59.84094390614214
47,2,38,59.78292157090397
47,2,39,FALSE
47,2,40,FALSE
47,2,41,60.207996014324664
47,2,42,59.72419537362892
47,2,43,59.77707034034632
47,2,44,60.098726724354165
47,2,45,FALSE
47,2,46,FALSE
47,2,47,60.39318154371571
47,2,48,FALSE
47,2,49,FALSE
31,6,0,53.73492542855322
31,6,1,53.63136291068721
31,6,2,53.61747509685835
31,6,3,53.662932483878684
31,6,4,53.730796417291444
31,6,5,53.63204307055062
31,6,6,53.72705002967132
31,6,7,53.61875551315084
31,6,8,53.71586202951659
31,6,9,53.59082649612356
31,6,10,53.70058304038005
31,6,11,53.56762307597359
31,6,12,53.65801724975603
31,6,13,53.914120973733446
31,6,14,53.68597256934379
31,6,15,53.98056259775174
31,6,16,53.7074139639209
31,6,17,53.6569814051781
31,6,18,53.71773044622208
31,6,19,53.65400969318194
31,6,20,53.629995478244346
31,6,21,53.64164177135602
31,6,22,53.70738095602162
31,6,23,53.60810814344995
31,6,24,53.78686574413185
31,6,25,53.70884803338887
31,6,26,53.895754361614266
31,6,27,53.668277375408394
31,6,28,53.833211011562675
31,6,29,53.81138529362543
31,6,30,53.65556029839733
31,6,31,54.07420671251074
31,6,32,53.74382413383027
31,6,33,53.67634706493907
31,6,34,53.94956115226073
31,6,35,53.773945966221845
31,6,36,53.55914810430053
31,6,37,53.91523420346991
31,6,38,53.98932410594937
31,6,39,53.55362755309838
31,6,40,53.68869566969223
31,6,41,53.6735006455996
31,6,42,53.89007105779906
31,6,43,53.56213989181936
31,6,44,53.63024338497999
31,6,45,53.60125942995066
31,6,46,53.61066788706247
31,6,47,54.09483067880982
31,6,48,53.90954597687422
31,6,49,53.58547837259809
17,5,0,49.45010749679799
17,5,1,49.482584708064145
17,5,2,49.45046922140005
17,5,3,49.38071856648348
17,5,4,49.45010749679799
17,5,5,49.38071856648348
17,5,6,49.38071856648348
17,5,7,49.3811124870106
17,5,8,49.409755143633305
17,5,9,49.45114613232935
17,5,10,49.38106295487972
17,5,11,49.38039333643679
17,5,12,49.38526388326467
17,5,13,49.4086760688636
17,5,14,49.380048948040546
17,5,15,49.38071856648348
17,5,16,49.38106295487972
17,5,17,49.45046922140005
17,5,18,49.45046922140005
17,5,19,49.380771579568105
17,5,20,49.38106295487972
17,5,21,49.45010749679799
17,5,22,49.38071856648348
17,5,23,49.48228063668625
17,5,24,49.45010749679799
17,5,25,49.38071856648348
17,5,26,49.380771579568105
17,5,27,49.38044286856766
17,5,28,50.138003070655856
17,5,29,49.45259749871102
17,5,30,49.38071856648348
17,5,31,50.138705779103404
17,5,32,49.45046922140005
17,5,33,49.38111596796434
17,5,34,49.45010749679799
17,5,35,49.38044286856766
17,5,36,49.45010749679799
17,5,37,49.380771579568105
17,5,38,49.380771579568105
17,5,39,49.45259749871102
17,5,40,49.380771579568105
17,5,41,49.45295922331308
17,5,42,49.45259749871102
17,5,43,49.45114613232935
17,5,44,49.45046922140005
17,5,45,49.48017659591974
17,5,46,49.45046922140005
17,5,47,49.409755143633305
17,5,48,49.40908552519038
17,5,49,49.45259749871102
36,2,0,45.6275854505563
36,2,1,45.60067376430647
36,2,2,45.7372186711539
36,2,3,45.65296785613903
36,2,4,45.60067376430647
36,2,5,45.750030422017346
36,2,6,45.74984951238149
36,2,7,45.68374236228416
36,2,8,45.60067376430647
36,2,9,45.70504170739867
36,2,10,45.64812023259337
36,2,11,45.66350834622933
36,2,12,45.66350834622933
36,2,13,45.6530551345428
36,2,14,45.62339343313404
36,2,15,45.69235435368678
36,2,16,45.68245485698272
36,2,17,45.63477702739216
36,2,18,45.64751364974998
36,2,19,45.62339343313404
36,2,20,45.69551527213159
36,2,21,45.67194750718387
36,2,22,45.6275854505563
36,2,23,45.642738054584456
36,2,24,45.70429931295245
36,2,25,45.928597298377134
36,2,26,45.70429931295245
36,2,27,45.59479452665313
36,2,28,45.69698030200783
36,2,29,45.6081096091007
36,2,30,45.72613157656094
36,2,31,45.601709432471324
36,2,32,45.6275854505563
36,2,33,45.60067376430647
36,2,34,45.629328368530864
36,2,35,45.71950155093122
36,2,36,45.6537783368408
36,2,37,45.743314066372626
36,2,38,45.657970354263064
36,2,39,45.70429931295245
36,2,40,45.691499641401705
36,2,41,45.6530551345428
36,2,42,45.82230094919293
36,2,43,45.68374236228416
36,2,44,45.710191641360375
36,2,45,45.59479452665313
36,2,46,45.80499187933353
36,2,47,45.65296785613903
36,2,48,45.64773574148139
36,2,49,45.61502451491889
2,3,0,46.35396550400597
2,3,1,46.074719913732295
2,3,2,45.956389431154555
2,3,3,46.49415112699065
2,3,4,45.9687818439006
2,3,5,46.08496345921167
2,3,6,46.39235181816201
2,3,7,45.969887355712444
2,3,8,46.00991480329417
2,3,9,46.3982370122383
2,3,10,46.17368226556273
2,3,11,46.536246297808525
2,3,12,45.99795739260086
2,3,13,46.082964926293066
2,3,14,45.97773266530278
2,3,15,46.02263129992859
2,3,16,46.36073697140208
2,3,17,46.35511689086394
2,3,18,46.046886122745285
2,3,19,46.0041522612521
2,3,20,46.05544118984485
2,3,21,45.96050624790925
2,3,22,45.97349462417819
2,3,23,46.02304232142547
2,3,24,45.96891565483701
2,3,25,46.139376647239516
2,3,26,46.35672041852113
2,3,27,46.34306339918797
2,3,28,46.12006412773036
2,3,29,45.95133373142938
2,3,30,46.03308921005663
2,3,31,46.34296978019138
2,3,32,46.18322103983003
2,3,33,46.06634176143389
2,3,34,46.12845311214235
2,3,35,46.10444021132238
2,3,36,46.396654703334015
2,3,37,45.9535663303686
2,3,38,46.169632024043665
2,3,39,46.40087896883467
2,3,40,45.98903078077785
2,3,41,45.99901596027452
2,3,42,46.0024347494321
2,3,43,46.00328318259515
2,3,44,45.97399121439898
2,3,45,45.975177632485355
2,3,46,46.01753514798903
2,3,47,46.005515637147866
2,3,48,45.97742434077669
2,3,49,45.97396478569899
35,1,0,58.55587617096396
35,1,1,58.58469718742698
35,1,2,58.617169472083994
35,1,3,58.59865379308687
35,1,4,58.56025045661023
35,1,5,58.605373776582425
35,1,6,58.51594025782272
35,1,7,58.849381343610794
35,1,8,58.582766675187806
35,1,9,58.53326420242967
35,1,10,58.45872452087031
35,1,11,58.587796169446136
35,1,12,58.704153170672726
35,1,13,58.77274578438284
35,1,14,58.53822273202286
35,1,15,58.44837419923205
35,1,16,58.704153170672726
35,1,17,58.44829510354134
35,1,18,58.45502037555066
35,1,19,58.64430315918332
35,1,20,58.65332828330576
35,1,21,58.52082744734737
35,1,22,58.560998410576026
35,1,23,58.458883404185386
35,1,24,58.82288018291519
35,1,25,58.44837419923205
35,1,26,58.52127272522604
35,1,27,58.45341564490717
35,1,28,59.41942268119862
35,1,29,58.453261388756694
35,1,30,58.9638674198484
35,1,31,58.56454861373203
35,1,32,58.45342027207177
35,1,33,58.520981703497846
35,1,34,58.463718601768655
35,1,35,59.02767843374857
35,1,36,58.79752231064196
35,1,37,58.51594025782272
35,1,38,58.448678855203894
35,1,39,58.45569052177681
35,1,40,58.538701333052195
35,1,41,59.04492086544072
35,1,42,58.52871683832336
35,1,43,58.51668354637604
35,1,44,58.45400669544261
35,1,45,58.45569052177681
35,1,46,58.579035069662574
35,1,47,58.76303806401915
35,1,48,58.538689121229865
35,1,49,58.64122305058838
3,8,0,54.865914571963685
3,8,1,54.80487062721796
3,8,2,54.788420821734476
3,8,3,54.761514809443014
3,8,4,54.779931324894925
3,8,5,54.81949317001739
3,8,6,54.83486839362659
3,8,7,54.764457533016504
3,8,8,54.76296102439696
3,8,9,54.90501944183204
3,8,10,54.85988922448908
3,8,11,54.76221243692399
3,8,12,54.7637996174615
3,8,13,54.84681207382028
3,8,14,54.76602079042463
3,8,15,54.80629063543966
3,8,16,54.78403296809699
3,8,17,54.812401426765554
3,8,18,54.818372961682606
3,8,19,54.92609626680111
3,8,20,54.761136808150766
3,8,21,54.77479025682451
3,8,22,54.796929729305305
3,8,23,54.788491585653304
3,8,24,54.77065909354606
3,8,25,54.8752867524471
3,8,26,54.76345550131893
3,8,27,54.76334157479093
3,8,28,54.76419657417844
3,8,29,54.80603282071346
3,8,30,54.778940778698704
3,8,31,54.84139425086677
3,8,32,54.779127742880604
3,8,33,54.7927546816144
3,8,34,54.803595193816335
3,8,35,54.813169765781154
3,8,36,54.763319845409356
3,8,37,54.766566226927615
3,8,38,54.986917157104
3,8,39,54.79687484920899
3,8,40,54.929545614137794
3,8,41,54.76309921602364
3,8,42,54.79715260523914
3,8,43,54.78510859687022
3,8,44,54.85646074395587
3,8,45,54.83486839362659
3,8,46,54.761544150547145
3,8,47,55.03657027563446
3,8,48,54.958475245232044
